Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
25 1 1991 13.23 32.58 0.0 3.99
26 1 1991 13.94 33.62 0.0 4.24
27 1 1991 14.44 33.23 0.0 4.47
28 1 1991 12.68 34.19 0.0 5.41
29 1 1991 12.84 32.58 0.0 4.12
30 1 1991 14.29 32.8 0.0 4.32
31 1 1991 14.8 32.37 0.0 4.13
1 2 1991 10.9 29.38 0.0 5.25
2 2 1991 8.26 28.5 0.0 3.62
3 2 1991 11.78 30.12 0.0 4.96
4 2 1991 9.05 28.8 0.0 3.89
5 2 1991 9.27 28.93 0.0 4.05
6 2 1991 10.15 31.87 0.0 4.48
7 2 1991 14.81 30.18 0.0 4.15
8 2 1991 14.64 31.65 0.0 4.69
9 2 1991 15.48 33.8 0.0 4.7
10 2 1991 14.36 33.73 0.0 5.5
11 2 1991 13.24 33.33 0.0 6.1
12 2 1991 10.48 28.8 0.0 4.77
13 2 1991 9.77 29.51 0.0 4.55
14 2 1991 8.78 28.13 0.0 4.55
15 2 1991 9.48 29.16 0.0 4.63
16 2 1991 9.21 28.76 0.0 4.51
17 2 1991 10.31 27.67 0.0 4.42
18 2 1991 8.3 26.37 0.0 5.27
19 2 1991 9.01 26.3 0.0 4.59
20 2 1991 9.9 33.59 0.0 6.01
21 2 1991 12.73 35.37 0.0 5.65
22 2 1991 18.06 35.15 0.0 4.55
23 2 1991 21.26 35.14 5.91 4.52
24 2 1991 19.26 34.56 0.12 4.62
25 2 1991 14.76 34.33 0.01 5.19
26 2 1991 17.08 32.26 0.0 5.99
27 2 1991 12.15 28.27 0.0 4.27
28 2 1991 14.65 31.58 0.02 5.26
1 3 1991 14.38 31.44 0.0 5.07
2 3 1991 14.37 34.64 0.0 5.15
3 3 1991 14.97 36.15 0.0 6.54
4 3 1991 16.94 32.69 1.65 4.98
5 3 1991 14.6 32.87 1.7 5.59
6 3 1991 12.19 31.13 0.0 5.2
7 3 1991 12.19 31.34 0.0 4.93
8 3 1991 15.53 34.63 0.0 5.29
9 3 1991 14.44 36.71 0.0 6.12
10 3 1991 20.04 36.5 0.0 5.91
11 3 1991 17.93 36.33 0.0 5.29
12 3 1991 17.96 36.8 0.0 5.15
13 3 1991 14.94 35.88 0.0 6.67
14 3 1991 14.48 34.95 0.0 5.82
15 3 1991 14.65 35.34 0.0 6.26
16 3 1991 14.9 36.57 0.0 5.83
17 3 1991 16.38 38.43 0.0 6.57
18 3 1991 18.23 40.08 0.0 7.98
19 3 1991 18.58 38.25 0.0 7.11
20 3 1991 16.55 35.69 0.0 6.59
21 3 1991 19.73 36.74 0.0 7.15
22 3 1991 18.29 34.82 0.0 8.08
23 3 1991 18.64 35.07 0.04 7.94
24 3 1991 14.13 32.76 0.02 6.33
25 3 1991 15.0 34.06 0.0 6.46
26 3 1991 17.09 36.94 0.0 6.67
27 3 1991 21.92 39.84 0.0 6.44
28 3 1991 21.44 40.41 0.0 7.26
29 3 1991 24.23 41.62 0.0 6.98
30 3 1991 22.9 41.8 0.0 6.83
31 3 1991 26.23 41.65 0.0 6.46
1 4 1991 24.44 41.95 0.0 9.63
2 4 1991 25.66 40.62 0.0 8.35
3 4 1991 25.29 39.24 0.0 9.08
4 4 1991 22.63 35.49 0.0 6.19
5 4 1991 22.55 36.6 0.0 6.6
6 4 1991 21.08 37.62 0.0 7.11
7 4 1991 20.97 37.12 0.0 7.92
8 4 1991 20.4 37.57 0.0 7.96
9 4 1991 23.23 36.79 0.0 7.2
10 4 1991 21.96 37.21 0.0 6.18
11 4 1991 21.98 38.52 0.0 6.54
12 4 1991 19.87 39.83 0.0 6.99
13 4 1991 23.26 39.73 0.0 7.75
14 4 1991 23.87 39.78 0.38 10.09
15 4 1991 20.0 39.38 0.0 7.97
16 4 1991 18.02 37.3 0.0 8.6
17 4 1991 16.87 36.96 0.0 8.95
18 4 1991 17.19 37.44 0.0 8.01
19 4 1991 17.71 39.26 0.0 7.78
20 4 1991 18.62 40.04 0.0 7.06
21 4 1991 20.69 42.31 0.0 8.83
22 4 1991 23.1 42.03 0.0 10.49
23 4 1991 23.19 41.26 0.0 8.1
24 4 1991 22.41 41.19 0.0 8.85
25 4 1991 22.83 42.12 0.0 7.5
26 4 1991 25.41 43.15 0.0 8.03
27 4 1991 25.55 44.53 0.0 8.77
28 4 1991 24.48 44.31 0.0 7.16
29 4 1991 25.21 44.07 0.0 8.81
30 4 1991 26.54 45.56 0.0 10.36
1 5 1991 28.11 44.08 0.0 12.71
2 5 1991 26.84 42.9 0.0 11.76
3 5 1991 27.19 42.74 0.0 10.95
4 5 1991 28.14 40.12 0.0 10.18
5 5 1991 27.41 42.72 0.0 9.97
6 5 1991 27.96 42.61 0.0 11.09
7 5 1991 27.22 42.26 0.0 10.8
8 5 1991 28.19 41.64 0.0 10.24
9 5 1991 26.98 43.23 0.0 12.37
10 5 1991 25.9 41.87 0.0 10.34
11 5 1991 24.05 41.97 0.0 9.5
12 5 1991 24.38 42.26 0.0 10.04
13 5 1991 26.77 44.76 0.0 7.25
14 5 1991 28.06 45.41 0.0 7.33
15 5 1991 27.33 45.32 0.0 10.84
16 5 1991 26.65 44.37 0.0 11.32
17 5 1991 28.35 45.06 0.0 12.6
18 5 1991 29.56 44.27 0.0 13.32
19 5 1991 29.92 44.2 0.0 11.19
20 5 1991 30.24 43.59 0.0 10.13
21 5 1991 29.69 45.04 0.0 10.24
22 5 1991 29.5 44.03 0.0 10.45
23 5 1991 29.48 44.83 0.0 10.39
24 5 1991 29.23 46.25 0.0 11.41
25 5 1991 30.62 45.76 0.0 10.75
26 5 1991 31.48 46.55 0.0 11.7
27 5 1991 28.57 45.8 0.0 12.49
28 5 1991 27.62 45.62 0.0 11.63
29 5 1991 28.19 45.71 0.0 12.56
30 5 1991 27.31 45.47 0.0 11.81
31 5 1991 27.36 45.98 0.0 9.14
1 6 1991 28.46 47.38 0.0 10.25
2 6 1991 28.16 46.53 0.0 8.65
3 6 1991 28.89 46.33 0.0 8.59
4 6 1991 28.02 46.3 0.0 9.04
5 6 1991 30.48 45.68 0.0 11.77
6 6 1991 35.15 45.26 0.0 9.84
7 6 1991 33.05 44.09 0.18 9.62
8 6 1991 32.12 41.26 0.71 10.09
9 6 1991 29.94 38.53 1.86 8.53
10 6 1991 28.17 42.31 0.7 8.7
11 6 1991 28.69 41.83 2.53 5.94
12 6 1991 28.46 42.43 4.74 9.03
13 6 1991 28.58 43.63 0.08 8.79
14 6 1991 29.15 43.77 0.0 9.67
15 6 1991 28.82 43.49 1.35 11.81
16 6 1991 29.96 42.41 0.05 13.62
17 6 1991 28.24 41.77 0.0 12.58
18 6 1991 27.85 40.93 0.01 12.16
19 6 1991 28.58 38.06 0.01 8.64
20 6 1991 30.16 41.29 1.58 7.25
21 6 1991 30.81 41.58 2.05 8.73
22 6 1991 30.99 42.94 0.87 9.12
23 6 1991 27.59 43.13 0.06 8.19
24 6 1991 30.94 42.88 0.0 12.27
25 6 1991 29.12 42.52 0.0 12.33
26 6 1991 29.29 42.29 0.0 11.25
27 6 1991 29.17 43.08 0.0 8.56
28 6 1991 31.13 44.81 0.0 9.59
29 6 1991 30.75 45.65 0.0 9.77
30 6 1991 32.31 45.08 0.62 9.58
1 7 1991 31.09 42.13 6.21 9.91
2 7 1991 29.32 40.53 0.02 10.6
3 7 1991 28.49 41.26 0.0 10.97
4 7 1991 29.68 40.53 0.0 10.33
5 7 1991 30.08 40.1 0.0 10.49
6 7 1991 29.93 41.3 0.0 10.22
7 7 1991 30.28 42.0 0.0 10.27
8 7 1991 31.55 42.44 0.0 9.88
9 7 1991 32.59 43.94 0.04 9.8
10 7 1991 31.69 45.98 0.03 10.7
11 7 1991 34.95 45.11 1.62 10.1
12 7 1991 31.04 44.15 0.37 8.68
13 7 1991 30.88 42.56 1.09 6.45
14 7 1991 31.62 41.71 0.23 8.12
15 7 1991 30.01 41.94 8.94 8.21
16 7 1991 28.8 41.34 0.34 6.44
17 7 1991 28.9 40.23 0.99 6.5
18 7 1991 28.8 36.89 2.42 4.12
19 7 1991 27.21 34.55 6.09 4.79
20 7 1991 26.78 32.56 30.5 1.9
21 7 1991 26.26 31.08 21.02 2.96
22 7 1991 24.72 30.15 47.73 2.36
23 7 1991 24.37 30.15 18.33 3.81
24 7 1991 25.09 32.49 4.72 3.1
25 7 1991 25.65 30.57 28.61 1.15
26 7 1991 26.01 31.44 30.13 3.62
27 7 1991 26.0 30.63 12.16 5.12
28 7 1991 25.54 32.89 0.36 4.83
29 7 1991 26.09 34.55 3.17 6.21
30 7 1991 26.26 32.92 3.89 5.14
31 7 1991 26.23 32.99 12.12 3.79
1 8 1991 25.86 29.64 4.44 2.64
2 8 1991 25.15 30.19 0.97 2.71
3 8 1991 25.0 31.41 3.54 3.84
4 8 1991 24.61 32.54 4.42 4.46
5 8 1991 24.9 33.26 1.35 4.47
6 8 1991 24.71 33.24 0.31 5.39
7 8 1991 25.02 32.25 0.13 4.7
8 8 1991 24.56 31.19 1.23 3.0
9 8 1991 24.56 33.3 2.43 3.93
10 8 1991 24.42 33.14 1.57 3.58
11 8 1991 24.17 32.6 0.9 5.14
12 8 1991 24.83 33.58 0.25 4.18
13 8 1991 24.79 34.8 1.16 5.87
14 8 1991 24.51 32.86 0.68 5.56
15 8 1991 24.62 36.0 0.01 6.3
16 8 1991 24.4 35.05 1.25 3.79
17 8 1991 25.11 33.01 9.49 3.73
18 8 1991 24.95 33.93 5.48 4.66
19 8 1991 25.35 30.67 22.61 2.39
20 8 1991 24.98 29.65 29.95 0.9
21 8 1991 24.83 28.91 41.23 2.77
22 8 1991 24.91 30.72 11.6 4.27
23 8 1991 24.83 29.71 5.86 3.47
24 8 1991 25.04 28.58 9.15 1.83
25 8 1991 24.83 29.02 49.53 1.39
