Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
28 1 1991 12.69 33.79 0.0 5.34
29 1 1991 13.02 32.58 0.0 4.37
30 1 1991 14.47 33.2 0.0 4.74
31 1 1991 13.87 32.63 0.0 5.0
1 2 1991 11.33 29.49 0.0 5.49
2 2 1991 8.24 28.56 0.0 4.12
3 2 1991 11.26 30.11 0.0 5.1
4 2 1991 9.33 28.73 0.0 4.12
5 2 1991 9.2 30.09 0.0 4.35
6 2 1991 10.89 32.64 0.0 4.37
7 2 1991 14.72 29.74 0.0 4.17
8 2 1991 14.77 32.54 0.0 5.06
9 2 1991 15.34 34.25 0.0 4.81
10 2 1991 15.96 33.87 0.0 5.33
11 2 1991 13.54 33.73 0.0 6.33
12 2 1991 11.45 29.46 0.0 5.01
13 2 1991 10.37 29.87 0.0 4.92
14 2 1991 9.82 28.58 0.0 5.11
15 2 1991 10.25 29.68 0.0 5.0
16 2 1991 9.7 29.77 0.0 4.8
17 2 1991 11.17 28.19 0.0 4.45
18 2 1991 8.94 26.68 0.0 5.6
19 2 1991 8.96 27.62 0.0 5.28
20 2 1991 10.28 34.28 0.0 6.18
21 2 1991 14.0 35.15 0.0 6.05
22 2 1991 18.33 35.08 0.0 4.15
23 2 1991 22.33 34.69 5.0 4.52
24 2 1991 19.29 34.92 0.1 4.96
25 2 1991 15.05 34.94 0.02 5.41
26 2 1991 17.63 32.62 0.0 5.97
27 2 1991 12.37 28.12 0.0 4.51
28 2 1991 14.12 31.83 0.06 5.33
1 3 1991 14.23 32.3 0.0 5.52
2 3 1991 14.55 35.09 0.0 5.3
3 3 1991 15.49 36.64 0.0 6.43
4 3 1991 17.01 34.18 1.62 5.84
5 3 1991 14.95 32.9 2.17 5.63
6 3 1991 12.1 31.49 0.0 5.63
7 3 1991 13.37 31.83 0.0 5.15
8 3 1991 15.6 35.1 0.0 5.6
9 3 1991 14.69 36.96 0.0 6.44
10 3 1991 19.48 35.84 0.0 6.65
11 3 1991 16.55 36.55 0.0 5.85
12 3 1991 17.68 36.93 0.0 5.84
13 3 1991 15.52 35.83 0.0 6.98
14 3 1991 14.62 35.19 0.0 6.09
15 3 1991 15.08 35.76 0.0 6.59
16 3 1991 15.27 37.04 0.0 6.27
17 3 1991 16.79 38.65 0.0 6.92
18 3 1991 18.1 40.26 0.0 8.4
19 3 1991 18.69 38.49 0.0 7.68
20 3 1991 17.4 36.37 0.0 7.09
21 3 1991 20.31 37.54 0.0 7.58
22 3 1991 18.38 34.71 0.0 8.47
23 3 1991 18.69 34.83 0.0 8.61
24 3 1991 15.33 32.82 0.01 6.84
25 3 1991 15.87 34.26 0.0 6.62
26 3 1991 17.44 37.08 0.0 7.02
27 3 1991 21.06 39.76 0.0 6.64
28 3 1991 21.83 40.46 0.0 7.49
29 3 1991 24.17 41.75 0.0 7.32
30 3 1991 23.84 40.89 0.0 6.19
31 3 1991 25.14 41.67 0.0 5.7
1 4 1991 24.2 41.97 0.0 9.22
2 4 1991 24.76 40.73 0.0 7.74
3 4 1991 25.27 39.62 0.0 9.4
4 4 1991 23.18 35.1 0.0 7.21
5 4 1991 22.7 35.69 0.0 7.21
6 4 1991 21.75 37.17 0.0 8.85
7 4 1991 20.97 36.78 0.0 8.23
8 4 1991 21.25 37.44 0.0 8.58
9 4 1991 23.18 37.23 0.0 8.18
10 4 1991 21.68 37.35 0.0 6.55
11 4 1991 21.36 38.73 0.0 6.42
12 4 1991 20.41 39.73 0.0 7.08
13 4 1991 23.13 39.84 0.0 8.44
14 4 1991 24.36 39.75 0.3 10.64
15 4 1991 20.19 39.79 0.0 8.68
16 4 1991 18.6 37.44 0.0 9.11
17 4 1991 16.95 37.15 0.0 9.29
18 4 1991 17.17 37.5 0.0 8.14
19 4 1991 17.18 39.22 0.0 8.04
20 4 1991 17.66 40.05 0.0 7.41
21 4 1991 21.08 42.05 0.0 8.83
22 4 1991 23.02 41.73 0.0 11.09
23 4 1991 23.15 40.81 0.0 8.87
24 4 1991 23.4 41.12 0.0 8.33
25 4 1991 22.98 42.15 0.0 8.28
26 4 1991 25.01 43.24 0.0 8.47
27 4 1991 25.76 44.28 0.0 9.52
28 4 1991 24.33 44.33 0.0 6.97
29 4 1991 27.01 44.05 0.0 8.51
30 4 1991 26.15 45.03 0.0 9.36
1 5 1991 27.9 43.31 0.0 12.75
2 5 1991 26.0 42.2 0.0 11.88
3 5 1991 26.72 41.91 0.0 11.51
4 5 1991 27.2 38.17 0.0 9.85
5 5 1991 26.55 42.27 0.0 9.73
6 5 1991 27.4 42.48 0.0 10.9
7 5 1991 27.06 41.3 0.0 10.46
8 5 1991 27.64 42.07 0.0 10.29
9 5 1991 27.23 42.74 0.0 12.18
10 5 1991 25.86 41.4 0.0 10.82
11 5 1991 24.32 41.69 0.0 9.46
12 5 1991 24.33 42.31 0.0 10.6
13 5 1991 27.6 44.83 0.0 7.8
14 5 1991 26.65 45.21 0.0 8.66
15 5 1991 27.77 45.02 0.0 11.54
16 5 1991 26.63 43.88 0.0 11.35
17 5 1991 28.16 44.56 0.0 12.27
18 5 1991 29.59 43.85 0.0 13.06
19 5 1991 29.36 43.7 0.03 11.46
20 5 1991 29.51 43.4 0.0 9.94
21 5 1991 29.48 44.69 0.0 11.06
22 5 1991 29.48 44.01 0.0 10.74
23 5 1991 29.17 44.4 0.0 11.2
24 5 1991 29.33 45.72 0.0 12.3
25 5 1991 30.51 45.23 0.0 11.16
26 5 1991 30.92 46.11 0.0 11.84
27 5 1991 28.93 45.69 0.0 12.73
28 5 1991 27.9 45.35 0.0 11.57
29 5 1991 28.38 45.38 0.0 12.4
30 5 1991 27.55 45.23 0.0 12.11
31 5 1991 27.15 45.79 0.0 9.99
1 6 1991 27.82 47.04 0.0 10.57
2 6 1991 27.9 46.46 0.0 8.62
3 6 1991 28.72 46.36 0.0 9.01
4 6 1991 27.68 45.88 0.0 8.36
5 6 1991 29.39 45.57 0.0 10.29
6 6 1991 34.6 44.07 0.0 9.38
7 6 1991 32.64 43.33 0.82 8.8
8 6 1991 31.24 39.26 3.58 8.93
9 6 1991 27.84 37.08 6.06 7.29
10 6 1991 26.61 39.9 2.07 7.0
11 6 1991 27.05 38.04 12.46 5.72
12 6 1991 26.65 40.68 5.39 7.79
13 6 1991 26.59 42.37 0.4 8.7
14 6 1991 26.37 41.98 0.0 9.7
15 6 1991 26.16 40.77 3.97 10.82
16 6 1991 27.16 39.71 0.21 11.76
17 6 1991 25.96 39.33 0.0 11.02
18 6 1991 26.16 39.32 0.04 10.27
19 6 1991 26.66 38.63 0.05 8.64
20 6 1991 27.58 40.37 2.47 7.74
21 6 1991 29.37 40.9 2.24 7.52
22 6 1991 29.48 41.98 1.45 8.59
23 6 1991 26.23 42.29 0.22 7.2
24 6 1991 29.77 41.76 0.0 12.61
25 6 1991 27.01 41.29 0.0 11.75
26 6 1991 27.15 41.27 0.0 10.91
27 6 1991 27.9 42.11 0.0 8.32
28 6 1991 29.83 44.11 0.0 9.04
29 6 1991 30.9 44.98 0.0 8.14
30 6 1991 31.3 44.37 1.59 9.38
1 7 1991 29.06 39.99 8.68 7.22
2 7 1991 27.39 37.81 0.13 9.28
3 7 1991 26.52 39.61 0.0 9.91
4 7 1991 27.66 39.09 0.0 9.38
5 7 1991 28.21 38.87 0.0 9.85
6 7 1991 28.02 40.43 0.0 9.74
