Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
2 1 1991 2.69 20.37 0.0 2.84
3 1 1991 2.22 20.7 0.0 2.64
4 1 1991 4.24 23.04 0.0 2.84
5 1 1991 5.07 24.12 0.0 3.19
6 1 1991 5.19 25.3 0.0 3.93
7 1 1991 8.19 25.47 0.0 4.63
8 1 1991 10.12 23.16 0.0 3.65
9 1 1991 6.32 23.08 0.0 2.56
10 1 1991 7.24 23.81 0.0 2.87
11 1 1991 8.8 25.08 0.0 2.97
12 1 1991 7.79 24.71 0.0 2.89
13 1 1991 5.93 23.72 0.0 3.13
14 1 1991 4.86 23.17 0.0 2.98
15 1 1991 3.57 22.37 0.0 3.14
16 1 1991 4.71 22.88 0.0 2.68
17 1 1991 5.32 23.28 0.0 3.19
18 1 1991 4.9 22.37 0.0 3.42
19 1 1991 4.51 23.75 0.0 3.39
20 1 1991 6.62 24.77 0.0 3.06
21 1 1991 10.34 28.46 0.0 3.6
22 1 1991 8.37 27.7 0.0 3.66
23 1 1991 8.84 28.16 0.0 3.53
24 1 1991 10.75 30.05 0.0 3.34
25 1 1991 11.28 31.32 0.0 3.69
26 1 1991 14.15 32.96 0.0 3.76
27 1 1991 14.71 33.36 0.0 4.36
28 1 1991 12.9 34.01 0.0 5.65
29 1 1991 13.51 32.25 0.0 4.56
30 1 1991 12.19 31.28 0.0 4.07
31 1 1991 11.73 31.21 0.0 3.98
1 2 1991 11.15 29.03 0.0 4.94
2 2 1991 9.07 28.58 0.0 3.63
3 2 1991 12.37 29.21 0.0 4.48
4 2 1991 9.33 28.55 0.0 4.6
5 2 1991 8.98 28.11 0.0 4.13
6 2 1991 9.72 30.41 0.0 4.48
7 2 1991 14.11 30.4 0.0 3.88
8 2 1991 14.07 29.84 0.0 4.28
9 2 1991 13.77 32.36 0.0 4.46
10 2 1991 13.77 32.36 0.0 5.55
11 2 1991 15.98 32.3 0.0 5.66
12 2 1991 9.58 27.74 0.0 4.81
13 2 1991 8.75 28.19 0.32 4.44
14 2 1991 7.8 27.36 0.0 4.08
15 2 1991 8.53 27.88 0.0 4.26
16 2 1991 8.74 27.01 0.0 4.55
17 2 1991 10.03 27.3 0.0 4.63
18 2 1991 7.73 25.55 0.0 5.1
19 2 1991 6.27 24.84 0.0 3.69
20 2 1991 9.79 31.53 0.0 5.31
21 2 1991 11.45 34.19 0.0 5.77
22 2 1991 15.33 34.37 0.0 5.3
23 2 1991 17.67 34.66 3.36 5.44
