Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
16 2 1991 6.99 24.68 0.0 5.69
17 2 1991 5.51 23.81 0.0 5.4
18 2 1991 4.39 24.27 0.0 5.44
19 2 1991 9.26 27.01 0.0 5.51
20 2 1991 8.05 31.05 0.0 5.31
21 2 1991 11.67 32.78 0.0 5.31
22 2 1991 15.62 33.49 0.0 5.54
23 2 1991 16.63 33.65 0.0 6.36
24 2 1991 15.76 32.95 0.17 5.78
25 2 1991 16.82 31.25 0.0 4.99
26 2 1991 12.53 28.84 0.0 5.08
27 2 1991 15.14 30.07 0.0 4.65
28 2 1991 13.26 31.88 0.0 5.72
1 3 1991 13.79 32.93 0.0 6.25
2 3 1991 16.48 35.11 0.0 5.85
3 3 1991 17.04 32.12 0.0 5.22
4 3 1991 16.99 31.09 0.0 5.37
5 3 1991 15.82 32.12 0.0 5.06
6 3 1991 12.79 31.94 0.0 5.96
7 3 1991 14.44 32.37 0.0 6.0
8 3 1991 17.79 34.4 0.0 6.59
9 3 1991 19.96 34.65 0.0 5.86
10 3 1991 18.01 34.55 0.0 5.62
11 3 1991 17.32 34.94 0.0 5.76
12 3 1991 16.4 34.44 0.0 6.31
13 3 1991 16.3 35.21 0.0 5.62
14 3 1991 16.51 34.19 0.0 7.02
15 3 1991 14.82 34.19 0.0 7.89
16 3 1991 14.44 36.15 0.0 6.76
17 3 1991 17.28 38.82 0.0 6.68
18 3 1991 18.01 34.77 0.0 7.12
19 3 1991 19.03 35.19 0.0 6.33
20 3 1991 15.37 34.44 0.0 6.2
21 3 1991 19.88 35.19 0.0 7.77
22 3 1991 16.5 33.12 0.0 7.27
23 3 1991 16.55 33.2 0.0 7.08
24 3 1991 15.01 33.55 0.0 7.01
25 3 1991 16.44 34.92 0.0 6.99
26 3 1991 19.81 39.23 0.0 6.41
27 3 1991 25.23 40.48 0.0 6.94
28 3 1991 23.69 42.38 0.0 7.38
29 3 1991 25.14 41.94 0.0 7.13
30 3 1991 24.64 42.76 0.0 7.63
31 3 1991 26.05 41.4 0.0 6.91
1 4 1991 24.08 39.98 0.0 8.83
2 4 1991 23.18 38.03 0.0 9.09
3 4 1991 20.33 35.91 0.0 7.54
4 4 1991 23.8 37.8 0.0 6.19
5 4 1991 23.65 35.98 0.0 6.46
6 4 1991 19.69 36.45 0.0 6.82
7 4 1991 20.75 35.49 0.0 6.95
8 4 1991 21.58 36.26 0.0 7.49
9 4 1991 22.76 36.29 0.0 7.4
10 4 1991 19.85 37.27 0.0 6.97
11 4 1991 19.09 38.48 0.0 6.38
12 4 1991 21.16 38.4 0.0 7.21
13 4 1991 22.68 38.33 0.0 8.65
14 4 1991 19.88 37.3 0.0 7.87
15 4 1991 22.79 38.57 0.0 8.18
16 4 1991 17.37 36.65 0.0 8.46
17 4 1991 17.4 37.46 0.0 8.82
18 4 1991 19.01 38.29 0.0 8.11
19 4 1991 23.19 39.7 0.0 7.19
20 4 1991 23.41 40.58 0.0 7.87
21 4 1991 21.73 41.26 0.0 9.48
22 4 1991 22.02 39.17 0.0 9.3
23 4 1991 22.47 40.3 0.0 7.88
24 4 1991 24.6 41.15 0.0 7.21
25 4 1991 25.02 42.63 0.0 7.77
26 4 1991 26.01 42.32 0.0 7.63
27 4 1991 25.29 43.33 0.0 6.98
28 4 1991 25.11 43.59 0.0 8.01
29 4 1991 25.71 44.51 0.0 8.11
30 4 1991 24.62 43.37 0.0 10.13
1 5 1991 24.12 41.45 0.0 10.8
2 5 1991 24.7 41.62 0.0 10.12
3 5 1991 24.48 41.54 0.0 10.97
4 5 1991 26.83 40.13 0.0 9.5
5 5 1991 26.33 39.98 0.0 9.07
6 5 1991 25.74 39.63 0.0 9.64
7 5 1991 25.76 38.63 0.0 9.55
8 5 1991 25.42 40.5 0.0 10.2
9 5 1991 22.9 40.78 0.0 10.19
10 5 1991 24.47 40.6 0.0 9.64
11 5 1991 24.77 41.56 0.0 7.22
12 5 1991 27.85 42.84 0.0 8.1
13 5 1991 25.15 44.03 0.0 7.93
14 5 1991 25.59 43.38 0.0 9.35
15 5 1991 24.76 43.48 0.0 9.49
16 5 1991 25.04 41.94 0.0 9.69
17 5 1991 25.62 42.63 0.0 10.82
18 5 1991 26.23 42.49 0.0 11.63
19 5 1991 26.62 41.36 0.0 11.47
20 5 1991 26.21 41.26 0.0 9.82
21 5 1991 27.39 42.45 0.0 10.28
22 5 1991 27.44 41.94 0.0 9.19
23 5 1991 26.05 42.37 0.0 9.64
24 5 1991 26.4 43.19 0.0 10.13
25 5 1991 27.7 42.62 0.0 10.43
26 5 1991 27.08 43.76 0.0 12.45
27 5 1991 24.77 43.17 0.0 11.64
28 5 1991 23.71 43.19 0.0 10.46
29 5 1991 25.65 43.65 0.0 9.73
30 5 1991 25.69 43.95 0.0 10.52
31 5 1991 25.98 45.96 0.0 8.78
1 6 1991 27.74 46.7 0.0 9.99
2 6 1991 28.95 47.44 0.0 10.32
3 6 1991 29.76 46.8 0.0 8.85
4 6 1991 29.07 46.05 0.0 9.86
5 6 1991 29.85 47.35 0.0 10.62
6 6 1991 30.51 46.87 2.83 10.22
7 6 1991 29.65 47.11 0.0 8.74
8 6 1991 31.12 46.07 0.0 9.03
9 6 1991 31.21 47.0 0.0 8.55
10 6 1991 30.63 45.08 1.93 9.72
11 6 1991 29.85 44.12 0.23 10.61
12 6 1991 30.19 43.4 2.7 10.51
13 6 1991 28.51 42.85 0.14 11.32
14 6 1991 27.21 42.01 0.0 10.32
15 6 1991 26.93 41.23 0.0 11.12
16 6 1991 26.19 40.13 0.0 11.9
17 6 1991 27.35 40.78 0.0 11.32
18 6 1991 26.94 39.55 0.0 10.42
19 6 1991 27.15 41.21 0.0 10.38
20 6 1991 26.91 41.18 0.01 9.17
21 6 1991 28.26 41.14 0.01 8.65
22 6 1991 28.58 42.35 0.0 8.96
