Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
25 1 1991 16.82 32.24 0.0 3.86
26 1 1991 15.12 33.26 0.0 4.71
27 1 1991 15.5 33.92 0.0 4.59
28 1 1991 18.58 34.18 0.0 5.6
29 1 1991 16.23 31.48 0.0 4.73
30 1 1991 13.84 29.34 0.0 4.76
31 1 1991 12.38 29.73 0.0 4.59
1 2 1991 12.23 28.7 0.0 5.77
2 2 1991 10.78 29.26 0.0 4.75
3 2 1991 14.98 29.9 0.0 5.2
4 2 1991 11.15 27.06 0.0 4.56
5 2 1991 12.71 29.54 0.0 4.35
6 2 1991 16.28 28.7 0.0 4.21
7 2 1991 17.0 30.01 0.0 4.18
8 2 1991 15.98 26.62 0.0 5.44
9 2 1991 15.4 32.45 0.0 5.55
10 2 1991 15.82 30.59 0.0 5.93
11 2 1991 14.52 27.87 0.9 5.71
12 2 1991 10.11 26.41 0.17 3.95
13 2 1991 10.79 26.94 0.0 4.56
14 2 1991 11.48 26.12 0.0 4.81
15 2 1991 9.69 25.12 0.0 6.3
16 2 1991 9.93 23.73 0.0 6.47
17 2 1991 6.73 22.41 0.0 5.28
18 2 1991 5.75 22.27 0.0 5.28
19 2 1991 9.01 24.91 0.0 6.82
20 2 1991 9.65 27.69 0.0 6.7
21 2 1991 11.01 30.33 0.0 6.66
22 2 1991 14.28 33.25 0.0 6.27
23 2 1991 19.06 32.77 0.0 6.19
24 2 1991 15.87 31.96 0.0 5.71
25 2 1991 16.33 28.88 0.0 5.58
26 2 1991 13.38 28.23 0.0 5.87
27 2 1991 15.88 29.37 0.0 4.91
28 2 1991 13.46 30.62 0.0 5.53
1 3 1991 14.49 31.35 0.0 7.02
2 3 1991 15.23 33.03 0.0 6.61
3 3 1991 16.83 29.8 0.0 5.64
4 3 1991 16.95 30.39 0.0 6.19
5 3 1991 13.61 31.59 0.0 6.01
6 3 1991 13.19 29.98 0.0 6.45
7 3 1991 14.41 31.3 0.0 6.01
8 3 1991 18.25 31.44 0.0 6.28
9 3 1991 18.05 33.02 0.0 5.55
10 3 1991 15.94 33.55 0.0 5.38
11 3 1991 17.76 34.16 0.0 5.7
12 3 1991 15.7 33.72 0.0 6.11
13 3 1991 17.37 35.37 0.0 6.61
14 3 1991 17.11 33.73 0.0 7.96
15 3 1991 16.11 33.08 0.0 8.4
16 3 1991 15.87 34.3 0.0 7.39
17 3 1991 16.7 36.92 0.0 7.03
18 3 1991 19.87 32.33 0.0 7.9
19 3 1991 17.76 32.98 0.0 6.51
20 3 1991 18.18 33.28 0.0 6.02
21 3 1991 20.77 34.69 0.0 7.52
22 3 1991 17.94 33.13 0.0 7.71
23 3 1991 16.53 32.57 0.0 7.55
24 3 1991 16.96 33.44 0.0 6.92
25 3 1991 17.14 35.26 0.0 6.68
26 3 1991 21.53 38.79 0.0 5.81
27 3 1991 23.76 39.89 0.0 6.44
28 3 1991 24.0 40.8 0.0 7.66
29 3 1991 25.36 41.59 0.0 7.57
30 3 1991 27.74 41.69 0.0 6.97
31 3 1991 26.33 40.97 0.0 11.67
1 4 1991 25.23 37.82 0.0 9.85
2 4 1991 23.3 37.29 0.0 10.98
3 4 1991 21.48 36.85 0.0 8.21
4 4 1991 23.66 37.69 0.0 6.08
5 4 1991 24.25 36.49 0.0 6.02
6 4 1991 21.7 37.01 0.0 8.28
7 4 1991 22.31 35.69 0.0 7.08
8 4 1991 22.53 36.74 0.0 7.8
9 4 1991 23.83 36.8 0.0 7.64
10 4 1991 19.69 36.81 0.0 7.56
11 4 1991 21.01 37.72 0.0 7.0
12 4 1991 22.87 37.83 0.0 7.18
